MSG,data_excel,anno,mese,data,ora,critical_day
"@CherryB_90 si,caldo è fantastico quando non hai un cazzo da fare e puoi andartene in giro(a Roma poi)....altrimenti è solo una seccatura",4/7/2011,2011,4,7,16,heat
@chisonni @Seanver Come for AFA XD,4/7/2011,2011,4,7,16,heat
@CitizenOCydonia ma che meraviglia questo caldo! *-* a Roma c'è una giornata FANTASTICA! amoamoamoamo il caldo Lol,4/7/2011,2011,4,7,16,heat
@CitizenOCydonia mah io col caldo sto in pace con me stessa :D anche nello stress delle cose da fare.. il freddo mi blocca,4/7/2011,2011,4,7,16,heat
@CitizenOCydonia Sì per me fa già troppo caldo,4/7/2011,2011,4,7,16,heat
@cratete come quando inizia a fare caldo e sei ancora troppo vestito e ti senti tipo la jocca nelle mutande?,4/7/2011,2011,4,7,16,heat
"@crylee74 fa Caldo anche qua in montagna, ma dibbrutto brutto eh.",4/7/2011,2011,4,7,16,heat
@discobambina fa pure caldo!,4/7/2011,2011,4,7,16,heat
"@itsdenni che poi a me steve proprio non fa ne caldo ne freddo.. è stupido come pochi! In ogni caso davvero, siamo un fandom che fa schifo!",4/7/2011,2011,4,7,16,heat
@joeyrubino ciao joey come stai??? qui in italia fa un caldo.. perchè non vieni qui con noi??,4/7/2011,2011,4,7,16,heat
"@K_Mannis fa nnt!tranq,mio dio che caldo oggi!xDda te??",4/7/2011,2011,4,7,16,heat
"@kyraitaly  stai protestando per il caldo,quindi ho pensato che desideravi il freddo per eliminare lo stock...:) capito ?",4/7/2011,2011,4,7,16,heat
"@Lemansuelas No, ma mi sembra uno di quei cani quando hanno caldo con le zampe in aria xD Taaaaaaaaaato &e",4/7/2011,2011,4,7,16,heat
@lorenzo99 grande caldo qui in Italia: e' ora di far uscire i vestiti estivi dall'armadio!!! Come e' in Spagna?,4/7/2011,2011,4,7,16,heat
"@mArKoS988 già anche qui c'è il sole, non così caldo però, ma io oggi ho freddissimo! :(",4/7/2011,2011,4,7,16,heat
@mbrancatelli #troppocaldo scusa anche per te non e' anomalo questo caldo? allora diamo una spiegazione : la terra si  e' incazzata!,4/7/2011,2011,4,7,16,heat
"@Rainews24  Si è deciso di farci morire di colera, con questo caldo.I sindaci le preture dove sono cosa fanno?",4/7/2011,2011,4,7,16,heat
@SognoImmortale beh mica tanto sentisse che afa d'estate. Eche nebbia d'inverno...,4/7/2011,2011,4,7,16,heat
@Umbertob ma noo dai! Questo caldo è fuori stagione... Vedrai che si calmerà nei prossimi giorni ;),4/7/2011,2011,4,7,16,heat
A #bologna si schioda dal caldo! Bellissima primavera!! Tocchiamoci i maroni peró! #nonsismai,4/7/2011,2011,4,7,16,heat
a tempo di record...primo giorno di caldo e gia elicottero antincendio in volo,4/7/2011,2011,4,7,16,heat
Ammazza che caldo...,4/7/2011,2011,4,7,16,heat
"Anche per oggi ho finito..abb stanco, più del solito..sarà stato il caldo..ma ora bodybuilding time w/ @Ferdy107R",4/7/2011,2011,4,7,16,heat
"Appena arrivata a casa, si muore di caldo fuori.",4/7/2011,2011,4,7,16,heat
Avete sempre sete di musica? http://www.mppp.it/ Un solo sguardo e ne capirete le capacità! Mi chiedo per quanto starà aperto! #Dropbox,4/7/2011,2011,4,7,16,heat
C A L D O. Troppo caldo.,4/7/2011,2011,4,7,16,heat
"caldo estivo, commissioni e auto con il clima scarico.. #sonocotta",4/7/2011,2011,4,7,16,heat
Caldo record in Svizzera: Registrati oltre 27 gradi in Valle di Blenio http://bit.ly/hwaKg8 www.cdt.ch,4/7/2011,2011,4,7,16,heat
cazzo di caldo,4/7/2011,2011,4,7,16,heat
Cazzo di caldo >.< voglio tornare a camminare con le mani gelide *nostalgica*,4/7/2011,2011,4,7,16,heat
Che caldo @Parco Tozzoni,4/7/2011,2011,4,7,16,heat
che caldo oggi..,4/7/2011,2011,4,7,16,heat
"Cioè, io dovrei dare esami a giugno col caldo?! Mi sparo prima >.<",4/7/2011,2011,4,7,16,heat
"Comunque fa troppo caldo, veramente. Non sembra aprile, sembra giugno -_-",4/7/2011,2011,4,7,16,heat
Della serie *non c'ho un cazzo da fare perché non voglio studiare+ho caldo* ù.ù,4/7/2011,2011,4,7,16,heat
"devo portare fuori il cane, spero di non sciogliermi per il caldo ahahah",4/7/2011,2011,4,7,16,heat
Direzione palestra con questo caldo ci vuole veramente un coraggio della Madonna!! La testa invece dice ape ape ape!!!,4/7/2011,2011,4,7,16,heat
"Dopo un pomeriggio in piscina col bimbo e moglie mi aspetta una serata a base di risotti, culatello, pan caldo e fiumi di prosecco :)",4/7/2011,2011,4,7,16,heat
E' già caldo,4/7/2011,2011,4,7,16,heat
E un caldo bestia.,4/7/2011,2011,4,7,16,heat
Fa caldo ogni giorno...,4/7/2011,2011,4,7,16,heat
"Fa caldo, la #giovanecollega è tornata a bere come un cammello. Solo dal boccione. E' acqua che non le piace tanto, ma è gratis.",4/7/2011,2011,4,7,16,heat
Fa moltisimo caldo!!,4/7/2011,2011,4,7,16,heat
fa più caldo a Bolzano e Aosta che qui a Napoli?! D:,4/7/2011,2011,4,7,16,heat
fa più caldo fuori che dentro #justsaying,4/7/2011,2011,4,7,16,heat
"fa troppo caldo per essere ad aprile, seriamente °-°",4/7/2011,2011,4,7,16,heat
Fa un caldo BOIA e io voglio andare a Sestri!!!!!!!!!!,4/7/2011,2011,4,7,16,heat
"fa un caldo tremendo qua a bolzano , 5 minuti fa mi sono fatta una docciazza di quelle!",4/7/2011,2011,4,7,16,heat
Fine settimana estivo: previsti 30 gradi anche a Milano. Tutta colpa dell anticiclone & http://goo.gl/fb/1L7ir,4/7/2011,2011,4,7,16,heat
fuori c'è un caldo D:,4/7/2011,2011,4,7,16,heat
"Improvviso caldo estivo=allergia+asma. Stop a Cremella per capire come evitare Briantea=caduta da fermo. Danni lievi, 110 km via Cantù",4/7/2011,2011,4,7,16,heat
In arrivo un fine settimana estivo Ad Aosta caldo record: toccati ... - La Stampa http://bit.ly/fb8Ng0  #Italia,4/7/2011,2011,4,7,16,heat
In battaglia tutto ciò che è necessario per farti combattere è un po' di sangue caldo e il sapere che perdere è più pericoloso che vincere.,4/7/2011,2011,4,7,16,heat
ma che caldo fà?scazzo super power :(,4/7/2011,2011,4,7,16,heat
ma che caldo non fa oggi? devo assolutamente farmi una doccia ò.ò,4/7/2011,2011,4,7,16,heat
Milano + Caldo Siciliano = Global Warming,4/7/2011,2011,4,7,16,heat
Minchia che caldo!,4/7/2011,2011,4,7,16,heat
Minchia ragazzi ma che razzo mazzo palazzo di caldo fa?!?!,4/7/2011,2011,4,7,16,heat
NON devo mangiare gelati come l'anno scorso se sento caldo RISCHIO DI RIMETTERE SU LA PANCIA CHE STO PERDENDO {VA CHE COSA BELLA},4/7/2011,2011,4,7,16,heat
non ne posso più.. sarà il caldo :(,4/7/2011,2011,4,7,16,heat
"Oggi e Domani Trovit è in giro per Milano, ci abbandoniamo un po' alla pura Realtà. E fa anche un caldo Caraibico. Mah.. Global Warming",4/7/2011,2011,4,7,16,heat
oggi fa veramente caldo..ho bisogno di una bella doccia appena torno a casa..,4/7/2011,2011,4,7,16,heat
"Oggi faceva un caldo terribile! °-° (poi,io con la maglietta nera..D:)",4/7/2011,2011,4,7,16,heat
oggi Milano è 10 gradi sopra la media stagionale... fa un caldo da pazzi! :P,4/7/2011,2011,4,7,16,heat
"Ok, non fa un po troppo caldo per essere tipo il 7 aprile? -.-'",4/7/2011,2011,4,7,16,heat
perchè cè già così caldo ? meglio l'inverno..,4/7/2011,2011,4,7,16,heat
Primo giorno dell'anno in cui sto sudando per il caldo,4/7/2011,2011,4,7,16,heat
Quanto mi piace ricevere gli sms che stanno arrivando #LOL poi mi sembra venerdì....poi c'è il sole poi è caldo poi mi piace questa vita...,4/7/2011,2011,4,7,16,heat
"RT @MarcosMelato: vi o @Alysson_Siilva  na frente da padaria pao do lar,ali na sete (:",4/7/2011,2011,4,7,16,heat
RT @xheygomez: ma che caldo non fa oggi? devo assolutamente farmi una doccia ò.ò,4/7/2011,2011,4,7,16,heat
"RT @xwonderwall_: fa troppo caldo per essere ad aprile, seriamente °-°",4/7/2011,2011,4,7,16,heat
"Sembra assurdo lamentarsene, ma fa davvero TROPPO caldo... Non è normale.ecco.",4/7/2011,2011,4,7,16,heat
Si muore dal caldo fuori DDD:,4/7/2011,2011,4,7,16,heat
Sono le sette ma fa un caldo boia. Il che è un bene. Domani nel dubbio maglietta a maniche corte e open toe. Così diluvia.,4/7/2011,2011,4,7,16,heat
sono uscita con il cane e all'improvviso si è accasciato a terra per il caldo wergtwer çç,4/7/2011,2011,4,7,16,heat
Spal: Tre gol &e tanto caldo &: La partita di metà settimana con la  Berretti  si è conclusa tre a zero per la pri... http://bit.ly/h1gFQC,4/7/2011,2011,4,7,16,heat
"Spero che questo caldo rimanga per tutto Aprile e Maggio, sarebbe come un'estate di due mesi più lunga *-*",4/7/2011,2011,4,7,16,heat
"Tempo stupendo a Torino, forse fa addirittura fin troppo caldo....sembra di essere in estate! #fb",4/7/2011,2011,4,7,16,heat
treze e trinta e sete.,4/7/2011,2011,4,7,16,heat
Trinta e sete &;,4/7/2011,2011,4,7,16,heat
"Tutti parlano di ciò che è caldo, ma io ho un raffreddore!",4/7/2011,2011,4,7,16,heat
"una telefonata. e il sole è più caldo, e il mal di stomaco cessa, ed hai una risposta a quasi tutto. forse!",4/7/2011,2011,4,7,16,heat
"Valle d'Aosta, caldo record: toccati i 30° Bel tempo su tutta Italia fino a domenica -  http://t.co/UjWnLHr - subito estate, e la primavera?",4/7/2011,2011,4,7,16,heat
"Valle d'Aosta, caldo record: toccati i 30° Bel tempo su tutta Italia fino a domenica - Corriere della Sera http://t.co/XVJ2AGT via @AddThis",4/7/2011,2011,4,7,16,heat
"vi o @Alysson_Siilva  na frente da padaria pao do lar,ali na sete (:",4/7/2011,2011,4,7,16,heat
@_xscorpius prego uù hai visto che caldo che c'è ultimamente?,4/7/2011,2011,4,7,17,heat
@Alnmchitamuort - xD Anche oggi ha fatto un caldo pazzesco anche qui a Milano...,4/7/2011,2011,4,7,17,heat
"@AvLavigne_ sempre benissimo ** *balla,canta,salta e si rimette seduta perchè è troppo caldo D:*",4/7/2011,2011,4,7,17,heat
"@davidsmirne oggi deve aver caldo anche lui, l'ascensore, o forse sono io che, straordinariamente, sto uscendo (ed entrando) un troppo!",4/7/2011,2011,4,7,17,heat
@gamo0sha aFa shfiCh ??,4/7/2011,2011,4,7,17,heat
@i3bdallah afa 3alik tbeni a6la3 il3obd ? ;p,4/7/2011,2011,4,7,17,heat
"@JaRJaR55 beh..wow! Io sul treno,al caldo. Di sottofondo le chiacchiere inutili della gente e l'altoparlante che annuncia i treni. -.-",4/7/2011,2011,4,7,17,heat
@lizziekrum_ davvero... *sorride* fa caldo.,4/7/2011,2011,4,7,17,heat
@Mark_Guruz ma solo di gelato... e quando fa caldo...... oggi la giornata ameritava!!!!!!!! :-)),4/7/2011,2011,4,7,17,heat
@middux @pescegiallo @vaccamao LOL.. Anche qui caldo vero :) quasi afa..,4/7/2011,2011,4,7,17,heat
@naschitta metti l'acqua un pò più fredda che ho caldo!,4/7/2011,2011,4,7,17,heat
@nickjshope si sta inzuppando nel latte caldo u.ù ti saluta...,4/7/2011,2011,4,7,17,heat
"@NinoTorrisi Immagino! Con sto caldo a giocà a PES, ma andate al mmmmmare!",4/7/2011,2011,4,7,17,heat
@RealMuriloNoli só sete ? ;;,4/7/2011,2011,4,7,17,heat
@revyexcel Ciaaao.. In Brasile fa moolto caldo..Na verità tutti i giorni..Dio mioooo non mi piace molto non hahaha e In Italia come stai ??,4/7/2011,2011,4,7,17,heat
@SOSsALY_90 afa wana mo7lwa ;p ?,4/7/2011,2011,4,7,17,heat
"@thegoodamnwally Stai parlando col re delle pizze surgelate, ma anche col re dei pigri, e con 'sto caldo sfiorare il forno...",4/7/2011,2011,4,7,17,heat
"@wendellbernardo 18:30hs no caldo, #jaédemoro!!!!!",4/7/2011,2011,4,7,17,heat
@xdonniex Questo caldo non si regola!,4/7/2011,2011,4,7,17,heat
[Gazzetta.it] Rossoblù contro il caldo: Rossoblù contro il caldo 6 aprile 2011 - Il caldo estivo di questi giorn... http://bit.ly/iitIlz,4/7/2011,2011,4,7,17,heat
117 - D'Estate Morire Dal Caldo ! E Roba Da Apisti ! http://fb.me/xeDqqJVN,4/7/2011,2011,4,7,17,heat
"33 qui u.u RT @gazzettamodena: # modena. Caldo record in città: oggi 26,4° C. Temperature mai così alte in aprile da 50 anni",4/7/2011,2011,4,7,17,heat
37. trinta e sete. 37373373737,4/7/2011,2011,4,7,17,heat
"A mettere la tavola e poi un bel bagno caldo, torno subito, :3 ! Vi mancherà ERICAAA lo so.",4/7/2011,2011,4,7,17,heat
"A quest'ora in corso buenos aires la macchina indica 29.5 gradi, devo ricaricare l'aria condizionata, ho molto caldo, sto male",4/7/2011,2011,4,7,17,heat
è normale che siamo ad inizio Aprile e faccia già così caldo ? :o,4/7/2011,2011,4,7,17,heat
%º temperature in contesto: anche caldo e freddo sono relativi http://bit.ly/gHjWta,4/7/2011,2011,4,7,17,heat
C'è da dire che fa veramente caldo... O_O,4/7/2011,2011,4,7,17,heat
C'è un caldo pazzesco ed io continuo ad aver voglia di fare un bagno caldo.,4/7/2011,2011,4,7,17,heat
caldo permettendo oggi si fa resistenza! domani vi mostrerò una new chicca!!! *.*,4/7/2011,2011,4,7,17,heat
Cazzo di caldo D: ma non esiste un bazuka refrigeratore per far cadere neve?,4/7/2011,2011,4,7,17,heat
"Comunque questa cosa del caldo record di questi giorni  mi preoccupa seriamente, che estate dovremmo aspettarci?",4/7/2011,2011,4,7,17,heat
Cos'è sto caldo?? Ma siamo impazziti???,4/7/2011,2011,4,7,17,heat
Divano in mutande...musica....fuori caldo africano...perchè mai dovrei uscire e andare in palestra?,4/7/2011,2011,4,7,17,heat
E' praticamente Estate. Me ne accorgo dal caldo e dai due cadaveri di zanzara spiaccicati sulle mura di casa (...bianche),4/7/2011,2011,4,7,17,heat
Faccio valige costantemente da 13 anni.Non ho ancora imparato.Panico.E se piove?E se fa caldo?E se c'è vento?E se esco?E se sto in casa?,4/7/2011,2011,4,7,17,heat
finalmente è arrivato il caldo :) . troppo felice.,4/7/2011,2011,4,7,17,heat
forse potrebbe anche uscire per una fare passeggiata... oggi era troppo caldo,4/7/2011,2011,4,7,17,heat
'Ho fame? V.V mangio! Ho sete? Bevo'Ma davvero? MA SEI UN GENIO! v.v,4/7/2011,2011,4,7,17,heat
"il bello di quando comincia a fare caldo , oltre al caldo, è che le valigie sono immensamente leggere <3",4/7/2011,2011,4,7,17,heat
Il caldo falcidia gli utenti di tweetter.........................,4/7/2011,2011,4,7,17,heat
Ma che caldo fa? #roma,4/7/2011,2011,4,7,17,heat
ma che caldo faaaaa,4/7/2011,2011,4,7,17,heat
Ma quanto è bello schizzarsi con l'acqua fredda quando fa un caldo tremendo?! *-*,4/7/2011,2011,4,7,17,heat
ma siamo sicuri che è aprile? secondo me è giugno travestito. fa un caldo boia.,4/7/2011,2011,4,7,17,heat
Ma sono l'unica che  non ha caldo e sta benissimo con una magliettina a maniche lunghe?,4/7/2011,2011,4,7,17,heat
NOVE SETE UHUL,4/7/2011,2011,4,7,17,heat
"Occorrenti: un secchiello, un mare. Procedimento: svuotare. Continuare fino a esaurimento. Servire caldo.",4/7/2011,2011,4,7,17,heat
Oggi ho lavorato troppo.....e con sto caldo rischio di dare di testa e di commettere qualche atto criminale,4/7/2011,2011,4,7,17,heat
oggi ho troppo caldo per lamentarmi del caldo,4/7/2011,2011,4,7,17,heat
Ok è primavera e fa caldo ma perché dovete sbattermela in faccia in maniera così insistente #patataflambè,4/7/2011,2011,4,7,17,heat
questa primavera sembra un'estate ed il giornale dice che a Modena è l'Aprile più caldo degli ultimi 50 anni...,4/7/2011,2011,4,7,17,heat
Questi caldo mi ha regalato una deliziosa emicrania per tutta la giornata #ioamoilcaldo,4/7/2011,2011,4,7,17,heat
Questo caldo insolito mi preoccupan temo altri terremoti,4/7/2011,2011,4,7,17,heat
RT @AvLavigne_: Ma quanto è bello schizzarsi con l'acqua fredda quando fa un caldo tremendo?! *-*,4/7/2011,2011,4,7,17,heat
RT @likeanirishelf_: Cazzo di caldo D: ma non esiste un bazuka refrigeratore per far cadere neve?,4/7/2011,2011,4,7,17,heat
RT @sheisGaia: è normale che siamo ad inizio Aprile e faccia già così caldo ? :o,4/7/2011,2011,4,7,17,heat
RT @xI_breathe: Si muore dal caldo fuori DDD:,4/7/2011,2011,4,7,17,heat
RT @xstocksyndrom: ma siamo sicuri che è aprile? secondo me è giugno travestito. fa un caldo boia.,4/7/2011,2011,4,7,17,heat
Stanotte dormirò in mutande #caldo,4/7/2011,2011,4,7,17,heat
Tra caldo e silenzio della natura ho battezzato le mie prime A5 (Saucony)/STREPITOSE E CHE EMOZIONI/sabato su e giù x i monti:NON VEDO L'ORA,4/7/2011,2011,4,7,17,heat
troppo caldo per essere solo aprile!!,4/7/2011,2011,4,7,17,heat
"troppo caldo,troppo.",4/7/2011,2011,4,7,17,heat
"una doccia fredda, con questo caldo, non ci starebbe male dopo tutto &k http://blip.fm/~13hk8t",4/7/2011,2011,4,7,17,heat
Ustionarsi con la colla a caldo non ha prezzo!!,4/7/2011,2011,4,7,17,heat
"Voi che vivete sicuri nelle vostre tiepide case, voi che trovate tornando a sera il cibo caldo e visi amici & (cont) http://deck.ly/~VdJbV",4/7/2011,2011,4,7,17,heat
Ya empieza a oler a caldo de gallina,4/7/2011,2011,4,7,17,heat
@__simy anch'io ahaahahahha perché ad esempio adesso fa freddo. Indi passi dal caldo al freddo.,4/7/2011,2011,4,7,18,heat
@AlePittin come scusi??? Parlavi del caldo e ho detto i gradi che c'erano da me oggi!!!! :P Ale il caldo ti da già alla testa??? :P,4/7/2011,2011,4,7,18,heat
@Annlise85 #TOP (credo sia meglio il mare...che il centro caldo allora :D ),4/7/2011,2011,4,7,18,heat
@Daniele_Sciullo ps ma a siviglia fa caldo??,4/7/2011,2011,4,7,18,heat
@djtechnoboy non se normae...a se un caldo impossibie,4/7/2011,2011,4,7,18,heat
@holdme_ più o meno si.. Anche se non mi aspettavo questo caldo,4/7/2011,2011,4,7,18,heat
"@iTuxer anche se dalla temperatura non si direbbe.. che poi la mattina io ho freddo andando a scuola, e al pomeriggio si muore di caldo..",4/7/2011,2011,4,7,18,heat
@miketosk no seriamente quant'era bello il verso sul caldo furbacchione??,4/7/2011,2011,4,7,18,heat
"@miketosk si chiama caldo furbacchione, di mattina si nasconde e di pomeriggio si espone",4/7/2011,2011,4,7,18,heat
"@refolina Oggi ha fatto caldo, questo we danno temperature sino a 25 gradi. Mi sa che toglierò una coperta per evitare l'effetto sauna!",4/7/2011,2011,4,7,18,heat
"@TiNoZz0 @ClarinetteMal_ Eh, in effetti non ti riconosco più... La tua verve cazzeggiante pare aver perso appeal... Colpa di 'sto caldo ;))",4/7/2011,2011,4,7,18,heat
@TuyaneLepletier vc tbm tem otimo gosto miss rua sete,4/7/2011,2011,4,7,18,heat
ANTO' FA CALDO !,4/7/2011,2011,4,7,18,heat
"Caldo, primavera anomala: verso i 30 gradi in Piemonte: Si va verso i 30 gradi di temperatura mass... http://bit.ly/fRC3Ax #lunico #news",4/7/2011,2011,4,7,18,heat
Che caldo! D:,4/7/2011,2011,4,7,18,heat
"che giornata infernale, caldo e troppo da fare manco un tweet",4/7/2011,2011,4,7,18,heat
8B0;LO=A:89: Abbiamo già abbastanza caldo ..)),4/7/2011,2011,4,7,18,heat
"Domanda: ma se fa così caldo adesso, quest'estate crepiamo? :O",4/7/2011,2011,4,7,18,heat
"ecco, e dopo il caldo estivo di oggi, a casa, ho freddo! Maglioncino a me! #cheppalle",4/7/2011,2011,4,7,18,heat
"Em dia de 'Sete é fogo', Maicosuel visita creche http://t.co/eIhQu7u",4/7/2011,2011,4,7,18,heat
L'allenamento in montagna con caldo estivo è stato spettacolare. Ora meritato relax sul divano.,4/7/2011,2011,4,7,18,heat
L'ondata di caldo anomalo persiste e si intensifica: 27.8ºC oggi!,4/7/2011,2011,4,7,18,heat
Ma che caldo fa?? sono le 21 e si può girare in t-shirt come in estate!,4/7/2011,2011,4,7,18,heat
"Ma continua così,tanto.Ormai non mi fa più nè caldo nè freddo.",4/7/2011,2011,4,7,18,heat
O SETE OURO ALOPRO O ROLE DA @marihuannah ONTEM! KKKKKKKKKKKKKKKKKKK PAKABA VIW,4/7/2011,2011,4,7,18,heat
Ok il caldo ma il deodorante non e' mai un di piu,4/7/2011,2011,4,7,18,heat
Pixar divulga sete cartazes retrô do longa. http://j.mp/fLV4dW,4/7/2011,2011,4,7,18,heat
poi pioggia che toglie la sete alla terra che è vitainvece le porta la morte perché è radioattiva,4/7/2011,2011,4,7,18,heat
primavera + caldo = primi boys che fanno jogging a bordo lago. Il risveglio della primavera!!!,4/7/2011,2011,4,7,18,heat
RT @andrealpz15: Caldo d pollo,4/7/2011,2011,4,7,18,heat
RT @marayeah: Ommioddio che caldo allucinante sembra estateeee,4/7/2011,2011,4,7,18,heat
scoppia il caldo e la primavera...ma è scoppiata anche la mia allergia... qui a reggio poi... sembra di essere in amazzonia...alberi ovunque,4/7/2011,2011,4,7,18,heat
se fa caldo estivo ora...ad agosto fa freddo come ottobre...oppure caldo come nel deserto // RT @tozzi_tiziana Sembra una sera d'estate....,4/7/2011,2011,4,7,18,heat
Se schioppa de caldo. Pessima mossa la giacca ib metro #Milano,4/7/2011,2011,4,7,18,heat
Sto morendo di caldo...,4/7/2011,2011,4,7,18,heat
"Su DigitalèPolitico cominciamo a parlare di giornalismo e digitale, il tema più caldo dell'editoria di oggi http://bit.ly/dL0oEZ",4/7/2011,2011,4,7,18,heat
